specimen,CST,subCST,score,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim
G00028-16,III,III-B,0.4902484917246365,0.0020938365754854,0.0306777339515579,0.0330490103906359,0.4809286881084812,0.4902484917246365,0.0442890549601293,0.0943104261822538,0.0686994065074085,0.0124897941718966,0.0083839091648293,0.0007300686089371,0.0923078594059485,0.1688050417978931
G00028-17,III,III-A,0.9935967393868308,0.0025609919905048,0.0434032053497567,0.0463551838617471,0.9935967393868308,0.8120314666872209,0.0534982959581294,0.1151545089751287,0.0758671159481402,0.0175234702703184,0.0116540813352424,0.0009500689495645,0.1225351233505769,0.2386463034046365
G00028-20,III,III-A,0.9940337154759052,0.0026646962510623,0.0432486913663948,0.045989319582887,0.9940337154759052,0.7993044739075389,0.052528875096539,0.1129495326987347,0.0740108514409246,0.0173966909806828,0.0115709252729251,0.000927149325378,0.1208257393083196,0.2356655276204375
G00028-21,III,III-A,0.9897524068304772,0.0028164235679709,0.0444710301559036,0.0474824107168183,0.9897524068304772,0.8522653090228837,0.0566463689969101,0.1224294825072024,0.0826716900592299,0.0179635488160643,0.0119535836907671,0.0011695163364074,0.1280467317303851,0.2480636488445251
G00029-03,I,I-A,0.9942419037242805,0.9942419037242805,0.93981417954174,0.0044824678840286,0.0024788078501025,0.1019912444240133,0.0013577230347044,0.0104943296562663,0.0438959249008922,0.006437832581274,0.02710561274554,0.0026031587200203,0.0070972822565084,0.0472587466754637
G00029-07,I,I-A,0.9993534370006236,0.9993534370006236,0.913218840945988,0.0042744827202898,0.0016823894774206,0.0989510826681007,0.0012954292124139,0.0099478603033548,0.041396653460177,0.0062616867779953,0.0265200029413059,0.0025026640696917,0.0066339868658361,0.0266364992295492
G00029-08,I,I-A,0.9993416757795436,0.9993416757795436,0.9028262803691408,0.0042312160837722,0.0016011679786713,0.0979413942362698,0.001265167367262,0.0097710860946991,0.0405262873106333,0.0062109894276325,0.0263171449467409,0.0024775204537165,0.0065339254808081,0.0261490496315277
G00029-11,I,I-A,0.998849498862002,0.998849498862002,0.8973263036537608,0.004223395610834,0.0016889181097624,0.0975512515162084,0.0012657663061295,0.0097142533533862,0.0401209486869435,0.0061896590569741,0.0262140601044826,0.0024663703789633,0.0065121366172488,0.0260670981403515
G00029-13,I,I-A,0.9992087845993188,0.9992087845993188,0.9204362350136852,0.004296795947237,0.0016683381230456,0.0995691062575536,0.0013043796403871,0.0100475648239674,0.0419814126665726,0.0062910898927229,0.0266582046330723,0.0025119244991312,0.0066825354603459,0.0275881635682432
G00029-14,I,I-A,0.9997879386954992,0.9997879386954992,0.9157713265185852,0.0043089911423152,0.0018360020522152,0.0992536738484666,0.0012933458968675,0.00999075169325,0.041574041463952,0.0062834096413453,0.0265815999003688,0.0025133888869217,0.0066957946360595,0.0315420999437222
G00029-15,I,I-A,0.996280947686602,0.996280947686602,0.937502511636145,0.0044213428607462,0.0020480434567241,0.1014523333017809,0.00137139717688,0.0104215651622742,0.0436729402137455,0.006399240005594,0.0270183860506931,0.0025767097176187,0.006941931167581,0.0354779441649964
G00029-17,I,I-B,0.9719494853227032,0.8966418102824848,0.9719494853227032,0.0050922633909275,0.0024654148508421,0.1080131509452671,0.0021433883218424,0.0133585925216392,0.0589721070282526,0.0069419655099724,0.0281862121440563,0.003403507928212,0.0082781960610178,0.0541082196205552
G00030-10,I,I-A,0.9984330871789104,0.9984330871789104,0.8938270014434702,0.0042097025588912,0.0016567420590354,0.0972170514302188,0.0012571636324213,0.0096607841258148,0.0398633756622404,0.0061735591821311,0.0261467111402304,0.0024608335228203,0.006480572623548,0.0258004465183418
G00031-03,III,III-A,0.9981140120372072,0.0100629824623607,0.0518419167344628,0.0464764900784329,0.9981140120372072,0.816459283815657,0.0533475183953875,0.1150299417753848,0.0763253696274881,0.0176488232674342,0.0121140639587523,0.0010003345543118,0.1225809004298388,0.2545402780125925
G00031-13,III,III-A,0.9980632984112568,0.0148410252288009,0.0578020634747864,0.0472699836373698,0.9980632984112568,0.8452338687115601,0.0552555603920896,0.1195187067309608,0.0805071182917649,0.0179652339713646,0.0125708792591129,0.0010606930370946,0.1260446416750172,0.2679615329303059
G00031-17,III,III-A,0.9973845555305972,0.0081922829248137,0.0503394115870581,0.0469994759243525,0.9973845555305972,0.8342053225817473,0.0547687735877318,0.1182457341365817,0.078856887210736,0.0178024781490888,0.0121433779653165,0.0010088789302658,0.1250218222235417,0.258691856993002
G00031-18,III,III-A,0.9977181978934868,0.0057795257270303,0.047112937269967,0.0464234763956213,0.9977181978934868,0.8136362092887578,0.0533387443182395,0.1149012008855866,0.0758557092250675,0.0175779053157225,0.0118579559547591,0.0009719487291671,0.1224445896438638,0.2469366108624925
G00032-08,I,I-A,0.9983805776579556,0.9983805776579556,0.9193897417170334,0.0043185856821391,0.001891123907148,0.0997513682412915,0.0013480125131463,0.0101219427385972,0.0419576565397751,0.0062935026146458,0.0266439227928939,0.0025086712457555,0.0067260225345963,0.0269142086103242
G00032-09,I,I-A,0.999081129924534,0.999081129924534,0.902908567161252,0.0042607561468884,0.0018800030192418,0.0982448699532871,0.0013023319760132,0.0098478997519713,0.0405717193923531,0.0062205283958529,0.0263257803010314,0.0024774838608522,0.0065956349884392,0.0265366550668867
G00032-10,I,I-A,0.999039562619213,0.999039562619213,0.8986483603979807,0.0042381126499855,0.0017649829425238,0.0977183442233552,0.0012671351949011,0.0097390355297913,0.0402124160639136,0.0062003365564065,0.0262451657302173,0.0024730308581412,0.0065434732542016,0.0278142195759481
G00032-23,I,I-A,0.9996842766497944,0.9996842766497944,0.909580852765722,0.0048429742791963,0.0016657435813356,0.0985840795170812,0.0012803127234262,0.0098804335845275,0.0410673192957981,0.0062572813058545,0.0264665673578949,0.0025014567651512,0.0066078970614053,0.0277827299573197
G00032-24,I,I-A,0.999325906456274,0.999325906456274,0.9017889163248668,0.0054994296774909,0.0016779116830597,0.0978994682668254,0.0012636426686965,0.0097676206099903,0.0404715714426161,0.0062375965520576,0.0263376129716254,0.0024930808774182,0.0065581083590174,0.0278581739739128
G00032-25,I,I-A,0.9996272870245216,0.9996272870245216,0.9089608296026936,0.0047992893577028,0.0016652522317453,0.0985245653422417,0.0012782482922948,0.0098703286437847,0.041017292912697,0.0062535189566522,0.0264540966054275,0.0024980793603785,0.0066028651746954,0.0278092477583465
G00032-26,I,I-A,0.9986095771397075,0.9986095771397075,0.922181301793802,0.0084778548876017,0.0018936320052509,0.0999170847251869,0.0013198800006481,0.0101234438125089,0.0422676499047121,0.0063972370410051,0.0268175768289241,0.0025641559081145,0.0067917589414084,0.0301447740893361
G00033-01,IV-C,IV-C0,0.0343470969417912,0.0004887273941231,0.0024569936298528,0.001453899934222,0.00133687893266,0.0029332668052962,0.0008787846955071,0.005617053102418,0.0343470969417912,0.002045591061768,0.0011823938932374,0.0069073794309313,0.0042345421858128,0.0147539573649178
G00033-03,V,V,0.3171500412227996,0.0029120302558581,0.0166256108752707,0.0135352160267687,0.008186498795434,0.0250476399060812,0.059150664874617,0.1153710539520794,0.0228182407654079,0.0043040621388184,0.0037259495420903,0.001453235464559,0.012637516594159,0.3171500412227996
G00033-04,V,V,0.1412559126045687,0.0013264512034926,0.0083106268603964,0.004251920904034,0.004026609908556,0.0092160552829577,0.0155350335122406,0.0313699314346362,0.0239798310471882,0.0020794907769722,0.0017044761074163,0.0026446622702374,0.0058569809280948,0.1412559126045687
G00033-05,V,V,0.7358433899046792,0.0043906842844101,0.0283212978373865,0.0059544861716451,0.0245364627517183,0.0309674437456586,0.0094836195237899,0.02157536791827,0.018932941864579,0.0027193647337119,0.0036754514390081,0.0015964841144512,0.0110607944766419,0.7358433899046792
G00033-06,V,V,0.3740214475129564,0.0033795220235484,0.018934808269693,0.0134277587381569,0.010738409971596,0.0278267693793641,0.057946501973723,0.1138864871120076,0.0359991248627685,0.0046532630426688,0.0040054889501618,0.0025897137827667,0.0141551400881108,0.3740214475129564
G00033-07,V,V,0.6592325478973671,0.0096436387890444,0.0329595331151285,0.0087571026969804,0.014388139001417,0.0251752634164171,0.0230683328000521,0.046743005428661,0.0332567715790739,0.0037078685615542,0.0042136134524148,0.0027165055426503,0.0112432306628876,0.6592325478973671
G00033-08,V,V,0.2248605599313375,0.0032454944297517,0.0135699932094849,0.0053849448142507,0.0057353442304095,0.012322997016549,0.0180720428480051,0.0352280247560745,0.0171769365416827,0.0023416241823973,0.0021200636854519,0.0016177747443004,0.0066512371223594,0.2248605599313375
G00033-10,V,V,0.5606116288169395,0.0032044477179029,0.0228688707870919,0.0101060423459512,0.0111337247222286,0.0234703149444073,0.0357344729259182,0.071314319052511,0.0358080969080459,0.0039712469497944,0.0039618188206459,0.0031514613519809,0.0120967473846702,0.5606116288169395
G00033-12,V,V,0.7821563113846737,0.0045180507195073,0.0292266665989649,0.0057522371284429,0.0151920848478283,0.0203635949330485,0.0094746382427127,0.0211486251231052,0.0168082713754388,0.0026698648935963,0.0036922713567978,0.0019043710552555,0.0085285881380892,0.7821563113846737
G00033-14,IV-B,IV-B,0.0142658207026031,0.0001466619957705,0.0013219134812882,0.0023329729840374,0.0005039123087831,0.0024565754109703,0.0076427515354709,0.0142658207026031,0.0138276319804061,0.0010264971296139,0.0004851360072368,0.0012628855280161,0.0021788027243438,0.0136548550276844
G00034-03,III,III-A,0.9902183172730624,0.0029587788123427,0.0430454553348796,0.0453149620755961,0.9902183172730624,0.7766227720656588,0.0509319618746412,0.1093382826728199,0.0711347909437897,0.0171669022504437,0.0114256957204389,0.0009143048881053,0.1178962083698985,0.230442387736374
G00034-13,III,III-A,0.997298672691978,0.0137603377412654,0.0552777399470532,0.0466601043942679,0.997298672691978,0.8253914627462702,0.0539365972825291,0.1163491524554801,0.0775853801946864,0.0177422185535779,0.0122917035918041,0.0010004638428414,0.1235099283950847,0.2415638764250951
G00034-14,I,I-B,0.7704003697955638,0.634440770300495,0.7704003697955638,0.0303399545207157,0.3508308120454446,0.5301868346631088,0.0373097739225691,0.0877511042470076,0.1105213128032415,0.0156205523689715,0.0304227246360295,0.0027763880056888,0.0808624163640143,0.1631914799383118
G00034-16,III,III-B,0.7439851014140789,0.3848588737269832,0.5040243350037271,0.0396677610534253,0.5216712631273765,0.7439851014140789,0.0546755610528064,0.1250652390837752,0.1367562869534076,0.0179738560629762,0.0268034584464468,0.0024614719007318,0.1129351802434305,0.2196310895796187
G00034-20,I,I-B,0.9048510282249216,0.7742646753526575,0.9048510282249216,0.0079667418864602,0.0357635528876256,0.1482856589371787,0.0067023579844035,0.0229021160445325,0.0695835216332479,0.0077409659168368,0.0279759956453447,0.0027197533852703,0.0169093444235246,0.0449238418946256
G00035-01,I,I-B,0.0003092506852223,0.0003054703285645,0.0003092506852223,1.876781796424833e-05,0.0001318313139829,0.0001761838273743,1.837040319176261e-05,4.688699316148341e-05,7.185855643865595e-05,1.243168601650134e-05,2.1440326484143954e-05,8.215389895814836e-06,3.9060682129239285e-05,0.0001181009032294
G00035-02,I,I-B,0.0004377351384707,0.0003989184428482,0.0004377351384707,5.2096797345586967e-05,0.0001993588651527,0.0002874070724522,4.610037997535588e-05,0.0001572987860471,0.0003943395444565,4.439561306340372e-05,3.959787162459654e-05,9.320530238498746e-05,0.0001054293038969,0.0001859569296552
G00035-04,I,I-A,0.0003958042140295,0.0003958042140295,0.0003909538092225,1.876514198889513e-05,0.0001404141304204,0.0001958687593353,1.8133451882651283e-05,4.8502607598519015e-05,6.18186865180799e-05,1.0922770016155432e-05,2.5303314224382067e-05,4.577591752344027e-06,3.709146310932997e-05,0.000118916335968
G00035-05,II,II,0.0025196101956342,0.0005486776946864,0.0007519588493132,0.0025196101956342,0.0004762863975439,0.0006744540812096,0.0001055211684787,0.0004386202923427,0.0017947659613869,0.0002135879711793,0.0001695332832809,0.0004306716380706,0.0004026159835869,0.0005002784755078
G00035-06,II,II,0.012451653148897,0.0011728450575161,0.0015302640663862,0.012451653148897,0.0004798576907731,0.0006801702754773,6.111495865312216e-05,0.0002058275982598,0.0007313059883445,0.0003146285061727,0.0004260684884028,0.0001813498695422,0.0002681911484729,0.0009345279778
G00035-14,IV-C,IV-C0,0.0002366296245167,3.827046637744987e-06,2.5227988551831665e-05,4.386884418404205e-05,3.288168961941978e-05,4.99992343851996e-05,5.77169884957626e-05,0.0001333990256083,0.0002366296245167,2.153658120519473e-05,6.212116703978495e-06,3.242704265350584e-05,3.4713857323539314e-05,6.179536783152563e-05
G00035-19,IV-C,IV-C0,0.0001305551883033,7.994720136896446e-06,3.0478736049905228e-05,2.041939796596297e-05,5.81423517850742e-05,7.142953177885318e-05,7.959958960483067e-06,3.514810434248754e-05,0.0001305551883033,1.3987110109140674e-05,8.257348361720895e-06,4.277314877339828e-05,3.219466068122565e-05,3.904152184975857e-05
G00035-21,I,I-B,0.000412763828471,0.0004082851159164,0.000412763828471,2.3767418767827315e-05,7.787450931836012e-05,0.0001580355523754,9.153820121321297e-06,2.7976153059491223e-05,4.984347556844546e-05,9.486439156484171e-06,2.38500874077499e-05,8.947666979216002e-06,2.3861507359107147e-05,6.139064801840251e-05
G00035-23,IV-C,IV-C0,0.0002830802191023,2.467420630543152e-05,8.227096111414596e-05,4.9766245084493184e-05,6.28840784032023e-05,0.0001175458074335,1.3196864084341968e-05,0.0001013842426078,0.0002830802191023,3.266436050750706e-05,1.6322132143315588e-05,9.516656878586157e-05,6.553138055512725e-05,0.0001248663570813
G00035-27,IV-C,IV-C0,0.0017389979365961,0.0001921920416962,0.0003464014360344,0.0001815594659982,0.0001875819994552,0.0003653057463066,0.000161329988994,0.0005041580151698,0.0017389979365961,0.0001397347388417,7.224249162460977e-05,0.0003724843826165,0.0002755882212109,0.0003012577142405
G00035-28,IV-C,IV-C0,0.0382931942642328,0.000238939677304,0.0013202671684037,0.0012285233088752,0.0001387412477764,0.0014398922634221,0.0011050386403191,0.0053095642340643,0.0382931942642328,0.0016728635764124,0.0008679310244617,0.0055643499039102,0.0034473187919521,0.0013837381676411
G00035-29,I,I-B,0.0002638075014241,0.0001768624691902,0.0002638075014241,7.424880738456273e-05,0.0001099680264165,0.000213233761088,1.126944114257321e-05,5.8039648232362907e-05,9.147861743103023e-05,1.4643547663195612e-05,1.856759074479468e-05,4.3160374833906366e-05,3.762671441970514e-05,0.000124769714329
G00036-09,I,I-A,0.9988431422113766,0.9988431422113766,0.8973893725563279,0.0044147719052576,0.0038984616487026,0.0998355775573326,0.0014783983455857,0.0101511247108064,0.040399741342717,0.0062631676937884,0.0262560532787248,0.0024726261173338,0.0069829897250084,0.0270011679856542
G00036-24,I,I-B,0.9127132037290404,0.8126659414487916,0.9127132037290404,0.0220611576003777,0.2220625126489998,0.3646541931400752,0.0243191480408871,0.0595660937874425,0.0869157034161179,0.0130025979856785,0.0308603837272577,0.0029676270062787,0.0546520573311622,0.1169171981195685
G00037-05,I,I-A,0.9988883060428376,0.9988883060428376,0.8976910395416123,0.0042258805457495,0.0017013356885462,0.0975996858855475,0.001267979280754,0.0097245561232844,0.0401706908409622,0.0061951725331192,0.0262216898856191,0.0024744761125734,0.0065234190428638,0.025912431329891
G00037-08,I,I-A,0.9976651390770872,0.9976651390770872,0.9282541840528228,0.0043409994085481,0.0016006262768948,0.1002578663395624,0.0013388637399611,0.01022287043039,0.042954061297379,0.006345049504285,0.02681588337057,0.0025823615249027,0.0067632270783139,0.0266694326662737
G00037-09,I,I-A,0.9985680859165628,0.9985680859165628,0.8948206921379158,0.0042115229899679,0.0016160220949426,0.0972627321316961,0.0012563140123753,0.0096726102347227,0.0399666712579165,0.006180252514574,0.0261663272865991,0.0024730544374956,0.0064850213761436,0.0258106728164896
G00037-22,I,I-B,0.8913927452364895,0.7701079468000734,0.8913927452364895,0.0047590418035068,0.0020118159597622,0.1050612576385891,0.0021548191373298,0.013703023564535,0.0644336700907904,0.006672416471489,0.0271250330015824,0.0032448675971903,0.008197041242422,0.0290284347513825
G00038-22,I,I-A,0.999192471482383,0.999192471482383,0.9009103452045224,0.0042645031058018,0.0015985821420987,0.0978129737046979,0.0013455714989683,0.0099166457225221,0.0406078720075239,0.0062265646142543,0.026292643660525,0.0025327663898399,0.0065609567191945,0.0259824351217542
G00039-04,I,I-A,0.9959230767946936,0.9959230767946936,0.9304737636395438,0.0070783705801525,0.0337322998264542,0.1344250579922337,0.0044785538501409,0.0166613609570357,0.0469702879398921,0.0073746624230256,0.0274307728575077,0.002569032843162,0.0136031894973142,0.0393271343907812
G00039-05,I,I-A,0.9984311749819202,0.9984311749819202,0.8938908067992279,0.0042764370606404,0.0023820031749542,0.0979724356927363,0.0013347333274006,0.0098174952282977,0.0399560810009619,0.0061983199639028,0.0261614977920283,0.0024617733702101,0.0066358857753023,0.0261368534973995
G00039-09,III,III-A,0.9630236518943984,0.092950796814697,0.1420843166131591,0.0501951464109587,0.9630236518943984,0.914730577740605,0.0647463754260749,0.140901859261029,0.0939247381500365,0.0194827220197677,0.0168080728197378,0.0014425684149131,0.13160768254631,0.2583732018817192
G00039-14,III,III-A,0.9947487873003888,0.02090819426963,0.0638068197567216,0.0508496905576878,0.9947487873003888,0.8609270057884802,0.067448283001649,0.1445429707813143,0.0828623337408482,0.0189509646671754,0.0133558611978971,0.0011363380075114,0.1285121140026296,0.2505320171751949
G00039-15,III,III-A,0.9918255966506282,0.0473446095343257,0.0909507679837306,0.0480278076678236,0.9918255966506282,0.8568800258851826,0.0576208801824199,0.1246531282853251,0.0827046047950877,0.0184444832646339,0.0141902030263531,0.001180203372392,0.1258979149644822,0.246891448016728
G00039-18,III,III-B,0.9302376417239984,0.1456430200732029,0.2011507608891068,0.0488021057419076,0.9165774615241314,0.9302376417239984,0.0611749995190915,0.1347706088827257,0.1012512963999756,0.0195324004284686,0.0189807552665214,0.0016295127764736,0.1318208982687508,0.2595221333614391
G00039-19,I,I-A,0.9862202631521186,0.9862202631521186,0.9462798372610602,0.0090713701714173,0.0567443491142493,0.1612962674500415,0.0068321136813923,0.0217373472835986,0.0518319410764688,0.0081764854278178,0.0281618668988566,0.0026285507961141,0.0186798255038161,0.0489219604326834
G00040-01,IV-B,IV-B,0.0922856927574751,0.0003178846180111,0.0046614254149644,0.0139217596813932,0.0284626382151585,0.0428713899311815,0.04751645911742,0.0922856927574751,0.0184042923504601,0.0041662611192665,0.002483792891702,0.0005503442267848,0.0144495396243074,0.0237951568541767
G00041-01,IV-B,IV-B,0.187358425862367,0.0007614410477576,0.0103767065006626,0.025868411454311,0.0723596616326783,0.108721574414482,0.0967384777667721,0.187358425862367,0.1048602305029,0.0081990333790298,0.0042927543304532,0.0016852406691241,0.0359415693079864,0.054280847709932
G00042-02,III,III-B,0.9069617789870696,0.0025725748972639,0.0448116405483964,0.0499629039523629,0.8717184436357286,0.9069617789870696,0.0688861152317722,0.1487608618346073,0.1158506621607271,0.0187618679892508,0.0122844552799876,0.0019327676259576,0.1407514678210233,0.2649813674580887
G00042-03,III,III-A,0.94452284909785,0.0027867591070525,0.0453597520734407,0.049211781970976,0.94452284909785,0.9140720013050896,0.0636422607684247,0.138223187671982,0.0987585184677963,0.0185145516288703,0.012329568000145,0.0012980587286876,0.1378522153404535,0.2635922853398482
G00042-04,IV-C,IV-C0,0.0814895530884164,0.0007658368747194,0.0049712942911597,0.0079559672959556,0.0238614309118214,0.0317484342003641,0.016474214254947,0.0296609498056166,0.0814895530884164,0.0032289983065515,0.0013488457969277,0.0032435224335978,0.0119204238703014,0.0159532284129953
G00042-05,III,III-B,0.1398768737760609,0.0006682553881355,0.0117223850728067,0.0161700837678588,0.1075563771756463,0.1398768737760609,0.0343315371412414,0.0643444265015869,0.1086006692405131,0.0059927321905716,0.0032881126991318,0.0017449199538305,0.0390150472498416,0.060983685591382
G00043-01,III,III-A,0.924616249935104,0.0027243015734754,0.0451123955670306,0.0510426598673069,0.924616249935104,0.8918245939827318,0.068981017860153,0.1478701661351563,0.1029594770622933,0.0189154307378542,0.0123134736798914,0.0012971614412335,0.1363422906261326,0.259930191304059
G00043-02,III,III-B,0.3188354926935975,0.0012452797922741,0.0224811733205043,0.0304907522590004,0.2555341865972172,0.3188354926935975,0.0588937565223801,0.1173164371436568,0.1374211770530153,0.0111269659115024,0.0063405703685259,0.0019415997109935,0.0756640472781955,0.1245556376410184
G00044-04,IV-B,IV-B,0.6162516539509865,0.0018246921486923,0.0332520811940369,0.0754218807615922,0.3875869071443115,0.5334799040869699,0.2600420160950515,0.6162516539509865,0.1090931951845054,0.0231823004846836,0.0145900324901064,0.0022874715066499,0.118933550108039,0.2093059595544241
G00044-05,III,III-A,0.988393092577419,0.0025727532861948,0.0436604584680958,0.0469196973809069,0.988393092577419,0.8251841109683689,0.0553592382894077,0.119183553990395,0.0780115853934195,0.0176903092022334,0.0117664709607537,0.000945372488945,0.1244628319707262,0.2419602429912505
G00045-01,IV-B,IV-B,0.2005886238920081,0.0012915320367203,0.0150869382845142,0.0223463070456568,0.146753870703089,0.1910778606758616,0.1128687221924605,0.2005886238920081,0.0652464570392118,0.0088142031831365,0.0059140732243046,0.001319363283942,0.0515752200114978,0.0818270161233221
G00046-01,I,I-A,0.9436738158483216,0.9436738158483216,0.9301830703786184,0.0047171425625763,0.00226923640361,0.1030090486271438,0.0024617608799827,0.0126898221592758,0.046404901796641,0.0064699278255757,0.0270898138710869,0.0025611081839622,0.0072760141671708,0.0278512408299734
G00046-02,I,I-B,0.6401498557646368,0.5916093013653512,0.6401498557646368,0.005524093579949,0.0025492467374955,0.0872036823298085,0.008037458681907,0.0221605416363186,0.0452175880717668,0.0057559547612786,0.0224094796946853,0.0021555335521204,0.0074304532296175,0.0252166857234599
G00046-03,I,I-B,0.788278696031328,0.7272027208554848,0.788278696031328,0.0049955496667178,0.0023001642481635,0.0971656557127844,0.0046233327780681,0.0167713127336362,0.0502288607489762,0.0061561820030641,0.025156738473328,0.0024058730554543,0.0074902016083728,0.0271162148595113
G00046-04,I,I-B,0.4435150769629549,0.4064716666056873,0.4435150769629549,0.0069068053090255,0.0021878181410845,0.0712688326589798,0.0160041414535248,0.035483077013124,0.038312712478032,0.0052472138498956,0.01802606177757,0.0017849022889297,0.0075598865925449,0.022476939824011
G00046-06,IV-B,IV-B,0.2160327455064317,0.1156386549086459,0.1304090489508882,0.0274336683520307,0.004221295874485,0.058869310886455,0.1079269592850591,0.2160327455064317,0.0306776271624068,0.0087509417595007,0.010624339713144,0.0013491704545161,0.0191780936437245,0.0338134961163893
G00046-08,I,I-B,0.2263530223645598,0.1897112644024821,0.2263530223645598,0.0082702616163137,0.0023839932316833,0.0495772604289479,0.0290506864738086,0.0582522995570573,0.0373912580999781,0.0043429698014602,0.0116286981711708,0.0012949213498183,0.0079979396618178,0.0217208296908492
G00046-09,III,III-B,0.9598818004183,0.1602446663056738,0.2262666416224559,0.0488291716108495,0.8514727452868713,0.9598818004183,0.0642147179647986,0.1428812554757072,0.1164578867599871,0.0197294960479828,0.0200709962223261,0.0017986404924136,0.1370289693695122,0.2977728892646828
G00047-01,I,I-A,0.9990858242510344,0.9990858242510344,0.8991630517402642,0.0043602517133194,0.0029677121342185,0.0990290559729391,0.0014387138352282,0.0100823888093697,0.0404070538270997,0.0062469841710199,0.0262790985872266,0.0024752979957443,0.0068122584824882,0.0282032440996598
G00048-02,III,III-A,0.9657623453794362,0.0029589349299734,0.0459944476002639,0.0570222504448441,0.9657623453794362,0.901367648117628,0.0913967554614654,0.1955550262516033,0.0911781909056206,0.0204311062740682,0.0134410326652032,0.0012230500427678,0.1371039661430482,0.2646481716540873
G00048-05,III,III-B,0.3845534300106423,0.0013694591679504,0.0246490405490035,0.035818998841582,0.2997661459688603,0.3845534300106423,0.0951439124625622,0.1975709188056565,0.0927502880483304,0.0125229098022053,0.0082555617348701,0.0008925673058006,0.087117067999134,0.148679542363175
G00049-02,I,I-A,0.9804869902905758,0.9804869902905758,0.9659869698435636,0.0104142941652011,0.0337133865270079,0.1434784228792954,0.0149931112307424,0.0368581758369085,0.0527568588143638,0.008444262453096,0.0287005877039668,0.0027493549954708,0.0161323442074121,0.0565460457424902
G00050-01,IV-B,IV-B,0.2676341414627338,0.0001810013485424,0.0034333796510715,0.0200085954046827,0.0042510186137362,0.0290536784199534,0.142495459137226,0.2676341414627338,0.0328371565766668,0.0058380820229787,0.0037470510389873,0.0008126123633652,0.0163566239786906,0.0223601898260764
G00051-02,III,III-A,0.9716101072289568,0.0029200918736458,0.0456419808169568,0.0511608276974749,0.9716101072289568,0.896602632823623,0.0689276003075808,0.1485940639140685,0.0945545933838583,0.0191019109203754,0.0126210842773098,0.0017692525343534,0.1352807083947932,0.2601078741730316
G00051-03,IV-B,IV-B,0.1349757304325942,0.000652951834157,0.0050959479077462,0.0142165172916698,0.025648158537811,0.0461582718430871,0.0708055576952898,0.1349757304325942,0.0519334834253027,0.0045588428566813,0.0027157681616535,0.0015023253668977,0.0180336784877206,0.0264031279291523
G00051-07,III,III-A,0.9942912820365142,0.0027450055287662,0.0432889332879003,0.045942555498474,0.9942912820365142,0.7968676150935526,0.0524126590509125,0.1126800465128104,0.0736599673551544,0.0173802299975539,0.0115625051134956,0.0009272859100082,0.1204976521079222,0.235256002148011
G00052-01,IV-B,IV-B,0.0894586528383942,0.0002259190249133,0.0025241965133194,0.0116347199045083,0.0090286734473981,0.0226997417115008,0.0479374854850972,0.0894586528383942,0.0132141411979621,0.0034890410493181,0.0020337243476662,0.0003817271858265,0.0096632258222618,0.0148814611230402
G00052-05,III,III-B,0.7476158921902873,0.0025092429045187,0.0393257165310428,0.0590566464474336,0.5589541392832861,0.7476158921902873,0.1625948315604564,0.3634120351980417,0.1426724227496583,0.0200336696450785,0.013240572900857,0.0015297737345708,0.1406555057571113,0.2499522525641625
G00052-06,IV-B,IV-B,0.318921769609345,0.0006972244961064,0.0099470086926902,0.0301011099310084,0.066292503429197,0.1143891362099127,0.1530197267559951,0.318921769609345,0.0644884264524253,0.0091244203788777,0.0058162721281052,0.0011610719063403,0.0397622277975576,0.0609767360071941
G00052-07,III,III-B,0.2880896032161122,0.0012484039482945,0.0201326294937428,0.0278835115195809,0.236628515261821,0.2880896032161122,0.0634848911105079,0.1285283853113016,0.0712116193770678,0.0098760913199162,0.0063820862050186,0.0007685693270194,0.0676329741830986,0.1149508018955331
G00053-04,III,III-B,0.8896989147254996,0.0027676014335751,0.0445199099565941,0.0505040347027796,0.8847642687658861,0.8896989147254996,0.0734128030588415,0.1583529042538688,0.099203362322289,0.0186660395122243,0.0124046943455954,0.0010497219392382,0.1374299775971165,0.2615998332024807
G00053-05,IV-B,IV-B,0.6361813335110504,0.0010063595717143,0.0134372835284604,0.0467704130824653,0.079917802772364,0.1550429317236963,0.2760011584110682,0.6361813335110504,0.0854286398919012,0.0136990011588564,0.0087271721366978,0.0015839555766111,0.0557792021367878,0.0853608528083287
G00053-06,III,III-B,0.4554249630698744,0.002564653045306,0.030109683906149,0.0519973440787856,0.361014331282794,0.4554249630698744,0.1493038235216021,0.3205894652211916,0.0887771837764145,0.0169888047284676,0.0109858480681168,0.0012780941832659,0.0996924597931845,0.1757268704765531
G00054-01,IV-B,IV-B,0.6215459388455091,0.0013948425477474,0.0169634413303922,0.0687707251179474,0.0999856551884063,0.1815359065818305,0.2665656985192426,0.6215459388455091,0.0488111171614716,0.0192610304211298,0.0119209205125291,0.0017940068718306,0.0604071288724611,0.1011689868966279
G00054-02,IV-B,IV-B,0.7639141229830126,0.0039431507488126,0.0290456602738802,0.0723615829971441,0.2390198066930446,0.3712627829837873,0.3097424771974313,0.7639141229830126,0.0998964417049871,0.0213740096039883,0.0136897297188873,0.00186913116884,0.0985425605794146,0.1676551095581928
